timestamp_ms,p0_n,p1_n,p2_n,p3_n,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_dps,gyro_y_dps,gyro_z_dps,temp_c
59600,4.0,29.83,81.67,3.97,178.5,-0.9,809.5,32.12,1.77,-1.43,30.43
59620,5.72,24.76,89.54,15.49,139.5,-4.6,828.9,26.63,-6.52,-2.14,30.54
59640,1.51,7.78,80.63,19.92,134.3,-161.3,850.8,29.96,-12.67,-9.76,30.68
59660,0,6.92,67.85,32.89,133.8,-183.7,913.5,23.58,-15.83,-2.39,30.61
59680,0.49,6.44,54.21,47.8,8.9,-171.4,870.8,14.38,-27.29,-5.03,31.21
59700,0,3.53,35.71,60.75,43.2,-145.8,936.2,4.63,-34.45,-4.59,30.51
59720,2.15,0,28.13,64.13,-34.9,-166.3,1010.7,4.62,-25.94,-0.61,31.08
59740,0,0,10.89,65.49,81.7,-98.3,1047.4,-8.61,-16.56,0.75,31.14
59760,0.11,0.74,9.87,57.24,-43.8,-166.2,1003.1,-9.44,-13.78,3.85,30.89
59780,3.55,1.76,0.74,43.44,-67.1,-129.6,969.3,-13.76,-17.29,5.58,30.89
59800,0,4.81,6.55,35.04,-44.1,-125.9,954.8,-18.6,-15.73,7.57,30.65
59820,0,3.64,0.78,18.64,-12.8,-0.6,1082.0,-26.12,-8.45,4.95,30.47
59840,0,0,1.21,7.31,-127.7,-82.5,998.3,-33.51,-12.57,2.06,30.37
59860,0.96,0.46,0,3.49,-149.3,-46.1,979.7,-33.95,-1.56,-0.07,30.22
59880,0,2.57,3.13,0,-88.5,40.7,965.4,-30.11,-2.51,-4.06,29.97
59900,1.93,2.04,3.42,7.32,-23.9,133.8,977.3,-28.57,16.29,-4.69,29.96
59920,0,0,0.35,0,-85.6,107.3,947.6,-25.18,16.09,-4.51,28.85
59940,0.35,0,2.35,0,-28.5,54.9,987.4,-22.68,20.8,-5.84,29.2
59960,0,0,0,3.54,-125.2,103.8,1016.0,-17.26,16.39,-6.05,28.56
59980,0,0,0,0,7.4,208.4,1013.0,-5.04,14.78,-2.72,28.28
60000,78.2,18.55,6.67,0,-54.1,122.2,1006.5,-5.09,22.55,-2.58,28.06
60020,72.72,28.49,15.52,0,52.7,162.8,973.2,3.69,20.8,3.09,28.25
60040,53.78,44.01,14.55,0,21.9,130.8,936.3,11.48,20.35,4.86,28.43
60060,31.23,54.92,28.03,0,-5.9,60.6,857.0,24.89,18.8,2.57,28.78
60080,19.56,53.32,43.88,0,43.5,204.0,865.1,25.96,20.78,5.4,29.5
60100,7.86,53.79,56.44,0,107.0,61.7,760.1,23.84,5.25,6.47,29.74
60120,0.14,43.58,69.97,1.21,82.6,49.5,839.5,29.79,-3.43,1.03,29.65
60140,3.82,29.24,76.96,5.35,99.0,3.9,833.3,32.01,3.3,-2.68,30.07
60160,3.84,21.45,86.65,14.17,94.0,-15.1,864.4,27.1,3.04,-2.71,30.41
60180,1.6,10.04,82.5,20.55,30.6,-39.9,814.7,26.9,-14.44,-5.25,30.87
60200,0.02,6.22,75.68,26.49,-14.1,-74.0,867.3,21.35,-10.93,-8.77,30.26
60220,4.83,1.11,58.37,44.57,95.2,-115.8,897.3,19.82,-20.71,-6.74,30.85
60240,0,2.54,46.41,57.76,80.1,-111.3,860.9,4.96,-26.85,-6.67,30.61
60260,0,0,34.42,64.45,14.9,-190.2,991.4,0.65,-17.87,-0.81,30.97
60280,0,0,30.15,68.85,-52.7,-150.5,977.0,-5.56,-17.28,0.38,30.74
60300,1.46,0.09,13.39,59.64,-24.9,-87.2,988.0,-9.8,-22.8,1.1,30.73
60320,3.88,0.13,6.04,46.37,-13.6,-193.4,1027.5,-19.1,-25.78,7.69,30.56
60340,3.11,1.34,1.81,33.4,-156.4,-70.7,993.9,-19.99,-16.03,6.74,31.03
60360,0,0,7.96,23.58,-80.7,-6.9,983.0,-23.22,-7.68,6.4,30.68
60380,2.03,0,0.24,13.15,-29.0,-15.8,940.1,-25.68,-8.95,1.31,30.58
60400,0.38,0.01,5.85,1.55,-131.0,46.8,1028.3,-32.85,1.8,-1.48,30.3
60420,0,0,1.38,4.01,-101.9,-57.3,972.8,-31.46,8.18,4.32,30.23
60440,0,0.78,4.96,0,-80.6,106.9,1023.5,-23.76,22.82,-2.75,29.83
60460,3.42,0,0,0,-87.6,155.3,1022.8,-22.36,15.91,-4.0,29.94
60480,0,0,1.78,0.03,-44.7,89.3,1015.4,-19.9,21.12,-1.49,28.95
60500,0,0,2.24,0,-58.7,223.4,979.7,-10.41,18.83,-1.45,28.86
60520,0,0,1.02,3.52,-102.4,78.2,978.7,-11.1,24.74,-3.07,28.22
60540,2.06,0.37,3.38,0,-97.1,190.8,1020.6,-2.8,20.17,-1.77,28.1
60560,73.96,29.35,10.71,0,120.0,188.3,960.2,6.01,29.65,1.09,28.29
60580,55.08,48.34,10.38,1.47,57.4,278.1,897.9,9.11,22.81,6.44,28.46
60600,36.43,52.67,28.57,7.65,80.9,125.9,879.9,14.92,19.48,8.06,28.82
60620,20.78,57.32,34.63,3.77,32.7,85.3,833.5,23.65,14.58,1.02,29.04
60640,11.42,57.78,57.38,1.87,92.6,95.9,816.5,29.46,-2.12,7.4,29.65
60660,7.26,45.16,68.48,1.47,221.3,116.8,803.1,35.4,2.46,1.36,29.52
60680,1.45,37.36,82.28,2.47,20.9,-28.3,799.7,30.01,-0.99,1.84,30.01
60700,4.48,29.7,84.75,8.11,127.3,-91.3,794.9,31.01,-8.25,-4.29,30.43
60720,0,11.24,86.95,14.37,84.1,-77.0,815.5,25.83,-15.31,-2.63,30.76
60740,2.06,7.38,80.64,24.44,163.8,-104.8,844.7,25.04,-3.26,-3.19,30.7
60760,0,1.91,64.94,39.47,-95.0,-116.4,869.6,20.32,-10.21,-7.23,31.14
60780,0,0,52.08,54.33,73.0,-96.0,920.5,18.89,-14.82,-2.01,30.91
60800,1.13,0,32.92,63.28,74.8,-169.5,981.0,10.36,-19.35,-1.79,30.98
60820,0,4.3,24.99,68.59,-20.6,-182.0,1022.6,-0.09,-25.3,-2.63,31.12
60840,3.35,0,16.55,53.56,33.7,-138.1,1001.2,-7.3,-18.3,1.62,31.21
60860,1.08,0,3.33,50.85,-59.7,-185.9,1027.6,-14.75,-18.48,4.19,31.07
60880,0,0,0,38.21,-25.5,-233.3,995.8,-21.93,-14.37,5.36,30.95
60900,0,1.64,0,26.77,-35.5,2.5,978.6,-21.07,-8.81,4.44,30.96
60920,0,0,0,12.28,-96.8,-63.4,977.5,-26.16,-2.76,3.01,30.67
60940,0,2.55,0,7.17,-146.9,-51.5,990.3,-31.08,6.38,5.05,30.44
60960,0,0.44,2.13,2.4,-87.8,2.2,982.8,-30.42,-0.11,1.94,30.16
60980,0,0.61,2.53,6.19,-87.2,-12.1,976.4,-31.0,7.0,-3.24,29.46
61000,1.91,0,0,0,-47.2,163.3,1011.2,-32.63,5.43,-2.85,29.21
61020,2.12,0,0,0,-41.8,78.0,1019.1,-21.23,15.04,-4.42,29.26
61040,2.73,0,0,0,-87.5,86.1,1011.0,-21.95,10.41,-5.84,28.78
61060,0,0,3.53,0.28,-92.2,134.1,1068.4,-9.18,15.59,-1.46,28.75
61080,0,1.96,0,3.09,-59.9,188.4,994.3,-2.08,25.47,-0.32,28.02
61100,72.59,26.81,11.33,3.7,-6.3,138.0,966.7,5.4,13.78,0.22,28.3
61120,66.0,40.72,16.47,0,-19.7,124.4,921.6,12.16,18.23,6.21,28.72
61140,49.7,43.72,21.81,2.41,58.2,156.2,919.4,17.49,7.87,7.57,28.9
61160,23.36,53.43,38.46,0,126.2,89.2,795.0,21.14,16.11,5.74,29.56
61180,14.54,61.33,54.14,2.12,124.9,49.5,834.5,28.23,9.14,4.49,29.31
61200,6.2,49.32,67.43,4.62,28.1,18.2,827.5,29.6,4.99,3.1,29.78
61220,3.43,35.65,80.96,4.74,36.2,6.8,837.0,29.77,4.37,-0.54,30.16
61240,0,29.18,86.68,6.55,132.3,-70.1,771.9,30.16,-5.09,-3.96,30.19
61260,0,21.49,85.93,14.41,52.4,-98.0,852.4,25.08,-14.96,-0.74,30.22
61280,3.84,7.7,80.93,26.49,158.6,-187.8,809.3,23.7,-15.84,-4.16,30.69
61300,0,9.26,67.24,39.42,90.5,-61.0,838.4,24.32,-11.67,-6.87,30.87
61320,4.07,2.32,49.85,44.19,108.9,-177.8,896.0,16.02,-26.22,-3.15,30.87
61340,0,0,38.37,63.55,-67.2,-197.4,984.9,10.83,-14.16,-4.82,31.02
61360,0,0,28.39,65.5,-8.3,-96.7,999.3,3.86,-19.15,0.99,31.28
61380,3.63,3.4,14.58,67.09,52.9,-102.8,1004.9,-8.46,-18.18,0.29,30.93
61400,0,0.03,10.45,57.23,-17.0,-146.7,966.1,-10.85,-24.66,6.36,30.96
61420,0,5.18,4.26,39.08,-74.0,-128.8,1074.9,-16.15,-13.03,2.22,30.56
61440,0.65,3.55,2.01,29.18,-15.7,-153.5,992.8,-22.51,-13.65,1.95,30.81
61460,1.12,0,5.56,9.14,-74.4,-109.8,973.1,-22.24,-10.82,4.95,30.56
61480,5.25,2.9,1.02,10.7,-17.2,-42.4,998.4,-30.64,-1.5,3.5,30.66
61500,0,0,2.21,5.6,-136.5,110.9,1015.2,-33.78,4.9,-0.61,30.3
61520,0,3.13,4.84,0.92,-156.8,-22.6,1020.2,-32.62,9.83,-5.44,29.84
61540,0.84,0,0.66,2.76,-38.4,137.8,994.4,-29.49,12.6,-4.93,29.6
61560,1.24,0,2.62,4.94,-9.3,113.4,993.6,-21.66,13.9,-2.52,29.21
61580,0,0.28,2.19,0,-2.3,211.2,963.5,-15.06,20.78,-7.3,28.78
61600,0.97,0,0,0,-68.9,127.3,937.6,-14.84,30.49,-3.41,28.76
61620,2.75,0,0.23,1.14,-50.7,230.0,1013.8,-6.28,22.9,-2.19,28.19
61640,76.51,23.78,4.6,0,65.7,85.7,1013.1,1.07,15.88,4.11,28.21
61660,61.93,31.21,8.03,0,-0.5,52.0,935.3,9.33,14.76,1.53,28.32
61680,48.53,48.24,18.05,0.97,113.8,51.5,868.5,12.37,23.69,6.87,28.65
61700,30.65,57.41,36.1,0,135.8,190.3,880.1,21.71,17.12,4.35,29.09
61720,12.91,53.94,40.39,0,140.5,92.4,822.8,22.01,16.75,5.43,29.55
61740,6.38,52.94,59.89,6.64,168.5,45.9,871.1,28.17,2.65,1.82,29.8
61760,4.58,45.18,73.44,0,126.3,4.5,879.6,29.97,3.18,0.22,29.94
61780,0,30.41,85.94,7.28,8.8,-68.2,819.4,25.07,4.01,-1.77,30.49
61800,0,23.71,83.43,12.8,66.1,13.1,811.6,30.7,-2.58,-3.35,30.52
61820,3.4,7.88,85.73,21.99,21.2,-175.2,841.5,27.03,-17.44,-6.23,30.6
61840,0,6.66,74.57,32.45,97.0,-70.2,840.1,20.69,-11.15,-3.77,30.89
61860,4.43,5.47,60.45,45.22,91.7,-78.1,882.1,18.86,-23.01,-3.01,30.74
61880,3.58,3.91,46.48,61.93,54.4,-167.7,954.0,5.51,-21.99,-3.27,30.81
61900,0,0,31.1,69.05,-16.9,-35.4,975.4,5.52,-18.91,0.27,30.68
61920,0,2.11,21.93,67.29,-29.0,-156.6,1016.4,-0.27,-16.14,-0.5,30.86
61940,3.97,0,12.66,57.4,-39.4,-145.3,956.0,-6.24,-25.68,5.58,30.91
61960,0,0,6.67,42.77,-34.9,-99.0,1002.0,-18.6,-11.93,4.96,30.94
61980,0,0.79,3.38,35.01,-68.2,-120.6,1025.4,-24.15,-10.79,6.7,30.97
62000,0,0,3.64,17.37,-145.5,-52.7,984.3,-24.47,-11.61,5.19,30.59
62020,0,3.21,0,10.85,-77.7,-43.1,988.2,-27.76,-6.08,3.63,30.5
62040,1.64,0,0,5.68,-131.0,-47.1,1012.5,-27.79,-2.88,1.45,30.64
62060,0,0.94,0,3.24,-142.6,-54.1,1068.3,-25.6,-4.11,0.08,29.92
62080,0,2.99,0,6.95,-136.5,52.6,1024.5,-25.78,9.03,-3.54,29.42
62100,0,0,3.32,4.8,-18.0,49.7,1038.1,-21.05,15.89,-7.49,29.89
62120,2.48,0,2.49,0,-55.5,93.3,978.5,-20.15,22.98,-5.14,28.97
62140,1.97,3.15,0.21,0,-98.1,160.4,1001.3,-21.89,14.42,0.86,29.28
62160,0,0,5.28,0.43,-40.9,202.1,950.8,-4.77,20.35,-2.75,28.77
62180,1.5,0,0,0.6,-147.8,117.2,968.5,-3.67,20.07,1.02,28.13
62200,73.74,31.26,7.03,0,57.7,171.2,922.0,7.78,18.46,6.5,28.51
62220,53.35,41.92,11.57,0.06,48.4,62.6,929.4,9.97,9.2,1.52,28.6
62240,27.61,50.99,25.2,0,99.0,152.3,840.5,13.15,20.73,2.5,28.91
62260,17.8,65.84,38.3,6.03,71.0,77.7,849.1,25.83,14.88,6.07,29.34
62280,10.84,57.99,59.53,2.28,66.7,81.4,821.9,32.82,3.48,0.06,29.7
62300,3.98,45.95,67.3,1.76,67.6,-14.2,878.9,25.02,1.0,5.04,29.88
62320,0.13,35.14,76.09,4.57,97.2,-88.5,851.6,30.66,-6.14,-1.88,30.39
62340,0.54,25.23,83.56,9.79,81.8,-83.8,787.5,27.73,-4.79,0.14,30.51
62360,4.7,9.51,85.1,15.96,89.7,-112.8,841.9,27.23,-0.31,-7.3,30.22
62380,0,4.29,70.16,25.86,102.9,-28.9,852.7,25.89,-13.62,-1.78,30.21
62400,0,3.08,65.15,41.96,27.0,-155.6,900.0,19.83,-20.5,-6.27,31.24
62420,0.41,4.63,46.73,55.53,47.2,-139.6,878.8,17.23,-15.13,-7.16,31.01
62440,2.01,1.73,30.39,61.35,23.0,-170.8,968.9,4.88,-10.15,0.04,31.38
62460,0.18,3.18,24.46,62.43,-72.7,-193.2,1000.9,-3.79,-18.19,-1.58,31.03
62480,0,0,15.59,60.1,-53.8,-137.8,988.9,-11.34,-14.99,2.75,31.19
62500,0,0,7.72,50.57,-90.3,-79.3,958.5,-22.48,-18.52,3.31,30.6
62520,0.85,0,1.33,32.23,-64.7,-135.9,1007.1,-21.17,-21.12,9.02,31.03
62540,0,0.51,0,18.97,-14.9,-56.1,1010.5,-23.97,-22.75,4.5,30.37
62560,0,1.09,1.66,5.58,-125.1,-91.3,986.9,-35.16,-7.13,3.53,30.4
62580,0,0.42,0,9.21,-86.0,-105.4,981.2,-31.38,-3.2,-0.1,29.93
62600,0,0,2.56,1.34,-50.9,5.8,1003.0,-34.97,11.72,-1.05,29.86
62620,1.34,0,0,0,-21.3,79.4,1021.9,-28.89,5.2,-3.52,29.99
62640,0,0,2.71,2.45,-98.3,124.4,1012.2,-29.59,4.73,-5.76,29.3
62660,1.49,0.94,0,2.03,-65.6,56.1,974.0,-20.01,16.28,-2.97,28.8
62680,0,1.55,4.5,0,-10.2,65.3,1008.0,-18.74,14.81,-4.7,28.82
62700,1.77,0,0,0,-24.4,150.4,1024.0,-13.21,10.61,-3.52,28.46
62720,5.44,0,0,0.98,-7.8,184.3,987.8,1.7,24.3,1.36,28.08
62740,68.66,26.92,8.05,0,-68.9,134.2,999.3,0.57,26.26,0.29,28.32
62760,57.69,38.92,15.21,0,98.1,116.4,909.9,9.78,18.92,1.47,28.86
62780,38.31,51.32,21.69,0,54.3,181.4,907.8,21.96,14.43,3.63,28.83
62800,23.73,62.12,35.56,5.31,128.9,72.2,809.8,22.11,6.78,8.46,29.81
62820,3.54,56.25,47.66,2.69,104.6,49.8,799.9,29.72,6.76,0.13,29.42
62840,7.93,48.92,69.29,0,160.1,-48.1,810.7,30.87,3.87,1.46,29.61
62860,0.77,35.45,77.07,2.24,86.0,11.1,822.6,30.46,3.2,2.43,30.07
62880,0,29.51,85.88,8.98,150.0,24.9,813.9,29.71,-4.13,-1.1,30.16
62900,0,10.91,84.04,13.18,39.5,-90.6,773.1,29.78,-13.33,-6.36,30.25
62920,4.06,14.9,77.91,22.32,43.6,-69.9,872.9,26.09,-15.14,-6.95,30.37
62940,0,4.87,66.75,42.6,31.1,-87.4,863.0,20.84,-16.78,-3.0,30.5
62960,0,0,55.29,53.22,8.3,-180.5,852.9,12.83,-14.95,-5.92,31.36
62980,0,0,37.07,63.01,16.7,-187.5,948.7,7.92,-19.32,-0.08,30.88
63000,0,1.32,22.91,61.45,0.9,-221.4,1026.4,0.27,-29.58,3.62,31.22
63020,2.29,0.5,14.2,66.3,-83.8,-94.6,1078.4,-6.78,-17.42,0.54,30.82
63040,0,0,8.29,51.44,19.8,-157.0,1000.0,-12.76,-16.73,6.09,31.06
63060,4.12,0,3.44,38.21,-56.9,-149.0,998.6,-15.09,-21.34,4.27,30.51
63080,0.47,1.91,0.14,26.61,-14.8,-80.9,971.1,-22.51,-11.75,7.53,30.48
63100,0,0,3.11,21.8,-22.6,-118.6,1015.1,-25.39,-8.61,2.58,30.43
63120,0.43,0,0,12.3,-78.9,19.9,1011.1,-33.39,-1.33,4.75,30.38
63140,0,0.62,0,0,-130.5,-50.7,991.9,-28.32,-0.66,0.5,30.43
63160,0,0,0,7.08,-150.8,119.3,1015.5,-28.88,-5.54,-4.54,30.04
63180,0,0.86,0,3.01,-101.5,127.7,986.2,-24.82,5.13,-5.46,29.33
63200,0.25,3.44,2.33,0,-55.5,13.4,1004.1,-23.91,10.49,-1.4,29.54
63220,0,0,1.86,0.9,-29.9,81.6,1007.6,-17.62,11.21,-3.16,29.16
63240,0,2.46,0.68,2.75,-177.5,84.0,1051.1,-15.36,24.84,-3.76,28.05
63260,0,4.99,2.18,1.01,19.7,137.7,974.6,-1.36,2.22,-2.95,28.59
63280,75.65,20.97,8.83,4.95,-51.7,176.1,972.6,4.34,25.31,-0.03,28.26
63300,65.37,40.84,14.58,1.03,124.8,185.1,975.5,4.9,21.2,3.26,28.53
63320,46.78,49.76,18.27,0,71.6,98.7,905.1,15.58,14.79,4.92,28.68
63340,29.2,56.06,36.36,4.69,-58.7,91.3,898.9,21.27,8.15,1.12,29.44
63360,11.32,57.17,48.22,1.46,70.4,61.0,865.3,21.41,9.43,1.35,29.67
63380,9.01,53.63,60.92,0,34.6,103.4,822.3,23.33,6.67,4.09,29.59
63400,3.9,38.29,73.4,0,167.3,139.3,782.6,24.13,1.87,-1.5,29.92
63420,1.51,29.57,85.83,2.52,122.2,-59.2,821.1,31.22,-1.36,-1.32,30.7
63440,0.66,18.87,85.47,13.4,96.3,-27.4,820.0,21.08,-9.26,-2.64,30.12
63460,0,12.59,75.95,21.33,97.7,-69.7,841.4,25.05,-7.74,-5.69,30.79
63480,2.64,5.55,72.08,38.03,-36.6,-129.8,896.2,21.11,-27.8,-4.83,30.82
63500,0,2.81,54.87,51.18,49.4,-135.7,917.2,16.88,-12.4,-5.4,31.18
63520,0.54,0.72,41.33,59.2,44.0,-144.6,906.4,11.27,-18.19,-5.03,31.06
63540,0.33,0,25.34,66.07,-49.5,-92.9,993.8,1.34,-17.1,-0.44,30.89
63560,0,0,15.33,61.07,-27.8,-127.8,1029.0,-5.63,-23.46,1.66,31.05
63580,0.71,2.33,9.69,60.3,-83.9,-146.7,973.4,-15.74,-16.92,4.47,31.13
63600,0,1.91,6.09,40.21,-24.9,-160.3,1065.1,-16.69,-8.42,7.99,30.61
63620,3.99,1.01,8.78,27.31,-69.6,-91.4,966.5,-19.92,-4.64,7.41,30.69
63640,0,0,2.05,17.26,-25.4,-118.1,983.9,-24.12,-9.1,4.53,30.65
63660,0.32,0,0,6.87,-8.5,3.2,959.2,-21.7,-15.06,3.14,30.39
63680,0,1.24,1.89,2.98,-102.7,-76.9,988.0,-35.38,6.69,1.7,29.7
63700,0,0,0,4.06,-36.2,1.1,962.1,-28.46,1.72,-0.29,30.27
63720,4.92,4.63,0.53,2.2,-144.8,60.9,973.2,-24.45,4.0,-2.27,29.32
63740,1.24,4.78,0,2.19,-42.1,190.3,1000.4,-15.8,12.5,-2.0,29.19
63760,0,4.45,4.5,4.96,-13.3,96.5,1034.9,-26.27,17.42,-6.72,28.89
63780,0.18,0,0.99,0,-85.5,146.4,1059.5,-17.92,21.28,-3.98,28.38
63800,0.96,4.54,2.04,0,-26.2,149.4,983.8,-5.61,10.4,-1.1,28.55
63820,72.27,26.72,7.6,1.85,18.2,164.9,1012.9,-3.68,26.21,-1.42,28.04
63840,67.22,37.25,10.43,0,65.5,124.2,941.9,4.09,20.73,2.81,28.49
63860,46.43,40.61,17.45,0,141.7,197.6,940.6,14.34,18.64,6.22,28.72
63880,31.54,53.87,30.32,0,52.2,138.4,903.4,20.46,16.52,4.92,29.35
63900,11.31,56.43,45.14,0,15.3,172.1,825.2,31.1,10.38,4.15,29.51
63920,6.48,52.72,58.65,0,41.6,4.9,799.1,25.41,13.79,6.08,29.7
63940,0,45.51,71.1,4.24,53.5,-8.6,817.6,31.18,4.98,-1.14,30.02
63960,1.04,29.88,78.54,5.39,50.0,6.2,759.0,28.7,1.74,0.26,29.89
63980,2.24,21.41,83.68,7.38,33.7,-61.3,788.8,29.99,-1.23,1.65,30.43
64000,4.08,12.74,82.47,18.97,158.7,-82.3,806.5,25.36,-12.69,-1.39,30.69
64019,0,0,77.8,33.09,-60.3,-11.1,873.4,20.41,-11.29,-1.66,31.09
64040,3.76,5.37,63.33,44.33,128.9,-190.6,860.3,15.9,-20.9,-6.19,30.93
64060,3.1,5.18,41.14,61.35,45.5,-171.0,882.0,13.73,-21.85,-7.29,31.39
64080,0,3.35,36.51,62.11,-15.2,-92.3,943.8,4.61,-27.41,-0.77,31.01
64099,4.53,0,20.17,66.13,-5.9,-83.7,1010.0,0.72,-16.53,1.84,30.89
64120,0,0,14.61,53.03,-77.3,-95.7,941.4,-14.84,-16.58,-0.77,30.94
64140,2.65,0,5.84,47.41,-56.9,-56.8,963.8,-12.76,-16.2,7.71,30.99
64160,1.0,0,4.41,35.84,-153.5,-135.9,1012.2,-17.42,-17.23,3.89,30.96
64180,7.59,0,2.44,21.28,-19.6,-69.2,1035.9,-27.55,-7.54,6.14,30.45
64200,6.05,0,5.24,11.81,-114.1,-11.1,980.5,-30.0,-6.84,-1.57,30.48
64220,3.12,0,0.7,2.7,-68.8,-3.9,994.2,-30.1,-1.06,2.32,30.28
64239,0,0,0.15,0,-177.7,-65.4,981.5,-33.59,2.83,-1.14,29.92
64260,0,0,1.41,2.13,-31.6,42.8,1009.5,-30.08,-2.55,-4.85,29.34
64280,4.63,0,0,0,-85.2,72.8,1010.8,-19.73,15.91,-1.19,29.77
64300,0,0,5.15,0,-0.7,103.4,1016.3,-19.49,23.94,-10.53,29.17
64319,0.55,0.42,0,3.42,-88.2,132.5,992.7,-11.69,24.47,-2.99,28.38
64340,0,1.98,0,1.67,70.9,155.9,1030.5,-13.28,19.77,-4.82,28.3
64360,0,0.78,0,4.47,-5.2,198.6,1064.1,-0.99,21.5,-0.73,28.06
64379,71.36,28.76,8.49,3.86,29.7,161.8,932.8,7.61,20.08,0.01,28.07
64400,55.55,49.19,16.87,0,56.5,159.7,928.6,10.95,20.48,3.22,28.7
64420,35.39,46.81,28.25,2.66,-11.9,59.8,871.0,20.45,19.1,5.32,28.85
64440,19.53,57.59,43.0,1.28,4.9,36.1,813.3,26.51,13.79,5.96,29.01
64459,13.63,54.16,51.4,2.07,10.8,196.4,856.5,23.44,11.82,2.59,29.68
64480,0,49.92,69.05,2.73,93.6,-3.0,785.5,28.48,-0.85,2.73,30.04
64500,1.94,43.92,76.19,1.73,129.8,-29.9,783.5,31.25,-2.63,-0.14,29.93
64519,0,23.61,88.21,4.41,111.8,-76.0,807.1,30.71,-6.42,-4.48,30.11
64540,0,13.38,87.81,17.72,77.0,-123.6,827.0,25.63,-7.43,-2.17,30.57
64560,0,8.34,73.07,25.67,82.1,-93.9,843.3,26.81,-7.71,-5.29,30.86
64580,1.31,1.35,64.06,41.96,32.2,-129.4,874.9,16.98,-15.97,-3.88,30.7
64599,0,3.37,51.3,57.6,107.9,-103.8,914.1,9.61,-24.42,-2.01,31.02
64620,3.21,0,31.23,57.53,-19.2,-201.5,941.1,9.07,-21.58,0.14,31.14
64640,0,0,21.44,68.15,-1.9,-178.8,982.6,-6.75,-19.2,1.21,31.35
64660,4.08,0,19.78,60.86,49.0,-211.2,985.9,-7.85,-15.35,1.31,31.16
64680,0,5.76,5.41,51.91,-2.3,-90.2,988.9,-17.73,-19.38,5.43,31.1
64700,0,0,4.74,37.82,-49.1,-100.4,953.8,-23.24,-8.28,8.85,30.83
64720,0,0.12,0,23.56,-105.3,-87.6,987.7,-28.69,-17.45,3.26,31.14
64739,0.4,1.3,0.23,12.01,-110.1,-72.3,980.9,-31.2,-14.9,3.77,30.53
64760,2.47,2.4,2.89,7.77,-74.9,-32.1,1010.0,-26.98,-0.57,-0.26,30.4
64780,0,6.49,0,3.73,-131.2,52.1,1004.3,-31.93,5.65,-5.3,29.91
64800,0,0,0,4.58,-121.0,129.7,1000.4,-25.98,-3.34,-7.18,29.98
64819,1.9,0,0,0,-83.3,24.4,1063.2,-28.09,8.64,-5.85,29.42
64840,1.62,2.32,0,6.31,-77.1,67.5,969.1,-24.65,8.23,-4.94,29.25
64860,0,0.69,0.01,5.35,-132.0,159.3,999.6,-13.51,13.78,-4.88,28.77
64879,0.3,0,3.53,1.43,-91.2,170.7,1011.2,-16.25,10.05,-3.55,28.18
64900,9.0,0,0,3.28,7.4,51.4,1020.5,-3.32,11.65,-0.67,28.31
64920,73.65,27.34,11.4,0,23.5,200.9,966.2,6.28,21.05,-1.89,28.24
64940,65.16,35.81,15.27,0,55.9,196.8,929.5,13.27,12.14,-0.68,28.51
64959,43.87,49.32,19.07,2.5,40.7,115.1,914.5,22.93,23.5,6.54,29.05
64980,16.95,61.08,37.44,2.34,22.4,149.1,856.5,17.28,13.91,5.24,29.13
65000,11.68,54.97,53.43,2.59,78.3,159.8,824.3,24.22,14.79,7.36,29.67
65019,2.01,51.92,69.82,0.43,128.3,36.0,806.2,28.78,7.24,5.5,29.73
65040,5.07,41.96,74.07,2.06,159.8,4.9,850.5,28.1,11.33,-1.11,30.16
65060,0,33.3,84.7,3.6,77.9,-87.2,816.6,29.46,-7.15,-2.4,30.7
65080,2.01,20.45,86.88,18.46,65.3,-49.9,816.1,24.16,-7.61,-0.69,30.48
65099,0,15.19,77.23,31.95,189.6,-73.7,851.3,32.56,-3.76,-6.16,30.78
65120,0,0,73.95,38.59,118.0,-56.0,890.0,21.05,-13.92,-5.62,31.02
65140,1.4,0.03,46.5,50.41,70.0,-164.7,883.5,16.66,-25.24,-1.81,30.96
65160,0,0,32.92,60.89,-3.2,-176.7,940.6,5.84,-11.64,-2.5,31.02
65180,9.18,0,26.8,65.07,-11.9,-192.0,1023.9,-0.66,-25.97,0.2,31.06
65200,0.43,3.6,17.0,63.16,42.6,-179.3,986.5,-6.08,-22.15,2.53,30.62
65220,0,0,7.92,47.51,-43.3,-125.2,1066.3,-11.97,-12.02,3.5,30.99
65239,0,4.75,8.26,44.9,-100.2,-147.1,1011.4,-12.78,-23.14,5.01,30.36
65260,0,0,0,27.01,-107.7,-121.2,1002.5,-29.54,-11.91,1.78,30.75
65280,3.55,0,0,17.47,-14.7,-37.4,959.0,-28.57,-5.65,4.29,30.72
65300,0,0.63,2.94,11.09,-163.2,-59.8,1032.2,-27.43,-3.28,4.13,30.18
65319,0,4.88,3.87,5.54,-100.5,-17.4,910.6,-33.24,0.68,-3.17,29.83
65340,0,0,0.17,4.46,-125.8,31.5,977.5,-22.08,13.46,-2.56,29.39
65360,2.22,2.1,0,1.16,-186.0,81.2,1042.7,-27.39,15.05,-5.3,29.76
65379,1.04,0,0,0,-159.8,83.3,1013.7,-24.51,18.64,-5.64,29.45
65400,4.05,0,7.6,1.4,-82.0,212.5,1006.4,-19.67,19.86,-7.32,28.5
