timestamp_ms,p0_n,p1_n,p2_n,p3_n,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_dps,gyro_y_dps,gyro_z_dps,temp_c
50700,0.39,0,0,5.77,-180.7,12.9,997.7,-56.73,0.67,0.68,30.26
50720,3.25,1.41,2.0,1.79,-73.0,92.6,1011.9,-58.98,19.87,-0.28,30.08
50740,0,0,2.48,2.35,-63.9,-5.7,995.8,-60.78,13.5,-2.99,29.75
50760,0.35,3.16,0,0,-131.5,168.9,993.3,-54.37,10.02,-4.98,29.39
50780,3.84,0.62,0,3.38,-155.6,91.5,1006.0,-46.04,7.71,-6.74,29.1
50800,0,0.33,0,2.02,-88.4,174.1,1015.9,-33.97,16.03,-7.54,28.94
50820,3.42,0,2.77,0.11,-21.5,96.4,1013.5,-27.06,20.45,-1.62,28.49
50840,3.24,0.78,2.64,0,-92.6,80.8,992.3,-9.45,22.98,-3.63,28.05
50860,78.41,28.23,9.74,3.06,-2.1,209.0,979.0,5.26,15.3,-0.29,28.22
50880,63.23,29.37,13.88,0,86.8,145.4,931.5,18.26,22.64,4.49,28.77
50900,49.3,42.43,15.18,1.08,50.5,130.9,880.2,26.4,20.1,6.7,28.58
50920,33.38,52.4,28.53,1.73,34.4,-1.4,859.3,37.92,13.31,1.4,29.05
50940,13.78,59.86,38.29,3.53,-1.2,11.6,793.3,50.51,12.77,4.5,29.0
50960,8.62,50.72,54.7,1.32,117.6,24.1,818.0,55.56,6.64,1.87,29.42
50980,0,47.4,68.49,0.07,193.0,72.6,821.3,56.06,1.67,4.36,29.87
51000,4.82,34.08,72.46,0,112.3,-26.1,796.9,55.76,-10.46,1.73,30.2
51020,0,19.8,86.58,7.57,186.6,45.5,774.4,55.15,-4.5,-3.63,30.0
51040,0.1,13.56,82.34,12.74,126.7,-116.8,884.4,55.92,-12.56,-6.01,30.57
51060,0,7.1,78.14,28.81,80.9,-27.5,867.7,46.47,-14.98,-3.45,30.93
51080,0,6.78,64.15,37.68,136.5,-92.3,833.3,38.77,-18.43,-1.93,30.58
51100,4.02,1.48,52.89,49.65,27.4,-121.3,859.1,21.82,-12.84,-3.07,31.69
51120,2.16,4.74,34.63,53.24,17.7,-148.5,984.9,18.12,-20.1,-3.43,31.21
51140,0,1.19,24.3,60.27,54.2,-199.3,1024.2,0.97,-15.18,0.9,31.04
51160,0,0,13.43,62.17,3.0,-95.5,975.9,-13.53,-26.9,3.3,31.1
51180,3.58,1.34,10.15,53.31,-58.1,-124.3,988.5,-26.56,-25.3,5.15,31.01
51200,0,0,2.93,41.57,-10.1,-76.9,1004.3,-39.51,-10.51,7.24,30.92
51220,0,0.62,2.41,30.15,-17.7,-81.2,1016.8,-45.08,-13.49,7.46,30.92
51240,0,0,0,18.68,-158.1,-67.1,997.1,-52.71,-14.02,5.1,30.3
51260,0,5.32,0.49,4.99,-119.9,-35.2,1016.4,-54.82,-3.32,1.19,30.58
51280,0,2.17,4.3,0,-145.9,9.2,965.7,-66.61,-1.07,-0.37,30.01
51300,0.04,1.46,1.9,2.8,-77.6,59.9,1006.0,-63.42,0.46,0.99,29.83
51320,3.89,0,0,0,-70.7,-59.9,1015.0,-54.82,3.39,-2.67,29.95
51340,0,2.22,0,0.35,-40.5,97.5,981.2,-49.19,11.12,-5.13,29.41
51360,0,0.25,0,3.89,-63.1,172.9,974.2,-44.55,16.78,-3.4,29.18
51380,0,0.42,0,0,3.1,113.4,981.5,-31.84,10.21,-2.3,28.88
51400,2.15,3.06,1.53,0,-49.4,128.5,975.8,-19.41,22.22,-3.27,28.6
51420,0,2.15,0,8.18,-11.4,116.1,939.1,0.49,11.29,-1.84,28.1
51440,70.33,22.94,7.45,1.41,10.0,144.6,917.8,9.84,17.25,3.21,27.94
51460,64.19,42.65,14.82,0,75.6,113.5,975.9,20.39,14.77,4.16,28.66
51480,41.56,45.19,22.66,0,70.1,118.8,916.5,26.42,14.92,3.83,28.57
51500,26.66,52.25,38.72,0,106.5,46.9,889.8,44.99,14.59,4.18,29.18
51520,13.48,57.76,43.91,3.04,94.5,171.5,780.8,52.39,4.13,6.38,29.71
51540,0.4,58.4,56.41,7.29,143.6,61.3,763.0,56.76,9.81,3.45,29.72
51560,3.68,41.15,74.41,2.6,81.6,-37.7,794.7,59.14,0.18,-0.39,29.99
51580,0,30.62,81.06,10.11,241.0,2.4,807.0,58.43,3.74,-3.72,30.2
51600,0.93,20.73,85.48,12.29,182.1,-77.6,840.6,58.44,-10.62,-4.18,30.42
51620,0,13.23,79.32,17.12,17.9,-30.2,788.2,49.38,-4.62,-6.51,30.81
51640,0,5.21,68.72,30.11,28.4,-201.9,903.0,40.98,-9.86,-4.65,30.75
51660,0.6,5.47,57.43,45.78,-44.1,-138.7,894.8,39.97,-8.52,-6.81,30.82
51680,0,6.13,43.23,53.01,5.7,-179.7,940.7,15.58,-23.13,-0.87,30.86
51700,4.73,0,32.37,67.71,9.9,-101.4,1016.6,6.45,-22.56,-2.6,30.91
51720,0,0,25.72,62.11,25.0,-173.1,1017.6,-2.14,-16.06,1.55,30.96
51740,0,0,14.42,56.72,18.1,-107.4,1055.1,-14.67,-18.61,1.27,31.14
51760,0,0,4.04,46.85,-99.9,-152.7,977.9,-29.25,-12.45,4.99,30.81
51780,0.47,0,2.5,37.34,-61.7,-192.5,1026.9,-38.26,-14.12,4.09,30.95
51800,3.88,0,4.16,20.64,-160.5,-149.1,1024.3,-53.04,-8.8,4.27,31.16
51820,1.51,0,0,18.73,-114.3,-84.8,1021.4,-55.13,-2.52,1.46,30.71
51840,0.11,0,3.94,11.12,-45.3,40.3,1060.5,-63.83,-2.45,1.56,30.66
51860,0,2.8,0.64,0,-69.2,25.3,926.5,-56.74,-2.62,2.43,30.0
51880,3.42,0,0,0,-70.5,31.8,978.9,-59.93,5.79,-3.05,29.8
51900,1.09,1.91,0.58,0,-38.2,12.3,1026.4,-51.16,10.57,-5.65,29.73
51920,0,0,0,0.58,-79.5,88.3,946.1,-48.08,23.09,-2.9,29.39
51940,0,2.6,1.47,0,-21.7,184.6,985.6,-41.25,17.56,-8.3,29.14
51960,0,0.99,1.29,0,-44.9,120.9,979.1,-23.36,6.39,-4.64,28.72
51980,1.11,0,0,0,-4.0,174.5,970.0,-13.64,17.19,-1.86,28.57
52000,76.33,19.16,3.74,1.77,37.5,117.3,1005.4,0.43,21.66,-3.14,28.32
52020,76.06,35.38,7.35,0,-25.9,202.6,940.1,11.56,15.11,1.97,28.2
52040,57.04,45.64,14.8,0,6.8,110.9,959.7,26.84,15.39,3.03,28.81
52060,36.52,52.58,25.54,1.15,23.4,74.1,876.7,35.15,18.73,6.8,29.33
52080,20.0,59.63,36.26,4.2,108.4,105.6,914.3,47.55,20.37,5.9,29.36
52100,4.6,60.36,48.18,0.48,13.7,63.9,825.4,50.39,6.68,5.94,29.66
52120,0,53.15,66.44,1.01,142.8,60.5,799.0,56.59,-3.4,-1.53,30.04
52140,0,35.38,70.3,7.84,111.4,-32.7,837.3,63.25,1.11,0.24,30.13
52160,0,26.91,88.28,12.6,101.4,-55.8,811.3,58.99,2.11,2.16,30.08
52180,2.46,17.73,76.33,15.77,131.1,-102.0,786.6,55.27,-5.56,-4.36,30.24
52200,0,12.15,80.19,23.08,25.9,-71.9,875.6,49.55,-14.8,-2.72,30.8
52220,0.43,6.6,67.74,35.25,68.1,-164.7,854.7,40.72,-19.22,-2.29,31.13
52240,0,4.54,57.57,49.9,95.8,-125.0,914.4,28.71,-9.95,-0.3,30.73
52260,1.84,0,38.75,60.1,72.4,-180.5,985.5,14.71,-14.18,-1.35,30.87
52280,0,0,30.84,69.44,15.4,-91.8,977.6,2.34,-24.42,-3.1,31.11
52300,0,0,17.53,66.04,20.3,-191.4,979.2,-12.44,-7.86,1.77,30.94
52320,3.41,0,12.89,60.14,-6.7,-155.6,1009.9,-19.39,-24.86,2.34,30.88
52340,1.53,0,2.71,42.04,-55.1,-66.6,1015.2,-34.37,-16.31,2.48,30.73
52360,0,6.67,8.54,31.34,-125.1,-176.7,978.2,-49.03,-12.2,1.73,30.88
52380,0,0,0,20.4,-61.6,-54.4,1003.0,-52.31,-17.3,5.29,30.99
52400,0.91,1.21,1.49,10.7,-65.9,-52.8,1043.2,-57.72,-2.91,0.77,30.23
52420,3.3,0.73,3.71,5.44,-175.6,-41.9,1014.5,-57.04,-1.23,1.82,30.31
52440,0,4.29,2.77,0,-154.7,56.0,1048.7,-62.56,4.1,-1.77,29.93
52460,0,4.23,3.08,0,4.3,99.3,964.5,-56.4,10.65,-6.78,29.61
52480,0,3.05,0,1.93,-80.2,142.5,1020.3,-48.43,6.89,-7.77,29.72
52500,0,0,3.76,0,-28.0,51.0,984.8,-44.36,12.51,-4.83,29.21
52520,1.92,0.59,0,0,110.9,116.2,1035.7,-29.9,18.5,-8.36,28.73
52540,4.98,0,0,0,-37.2,104.3,999.7,-22.69,15.16,-5.24,28.69
52560,1.02,2.64,3.15,5.38,-52.3,160.2,996.7,-2.87,15.99,-3.35,28.01
52580,72.71,28.07,6.24,0,-6.9,77.8,971.0,5.15,19.73,1.22,28.13
52600,62.73,37.64,10.81,2.76,-65.8,127.0,898.0,14.17,24.19,4.92,28.34
52620,48.82,47.27,20.49,0,42.6,199.6,854.0,37.03,16.09,5.3,28.33
52640,29.99,51.03,31.83,0,-4.1,166.9,850.3,38.44,26.77,4.82,29.03
52660,15.76,48.61,42.11,1.95,-2.0,77.3,837.8,52.28,19.21,3.05,29.63
52680,5.79,49.48,60.67,0,188.1,-51.7,794.1,53.46,-0.65,3.81,29.62
52700,1.99,45.39,69.92,0,70.2,-14.2,803.9,59.26,-3.72,-0.64,29.66
52720,0,25.8,78.88,6.03,99.6,38.1,851.4,57.99,-6.23,2.39,30.11
52740,0,21.43,89.99,5.75,142.9,-48.7,823.4,58.93,-8.1,-2.09,30.55
52760,0,9.98,86.0,23.39,91.1,-82.4,836.7,53.53,-18.38,-6.32,30.44
52780,0,12.31,73.18,28.22,75.4,-149.4,863.9,48.73,-18.65,-2.94,30.3
52800,0,5.18,66.87,38.11,-87.2,-121.9,853.2,38.34,-6.66,-6.81,31.14
52820,0.56,0.63,45.28,51.37,41.2,-132.9,927.5,20.71,-13.16,-5.3,31.06
52840,1.17,0,42.19,57.01,72.1,-207.4,917.8,10.26,-16.58,-4.18,31.32
52860,0,2.71,23.83,62.86,-5.8,-68.4,992.2,2.13,-15.62,-1.35,30.95
52880,0.49,0,12.35,66.79,-22.6,-168.9,952.4,-15.14,-21.27,2.02,30.79
52900,4.23,2.36,10.53,51.61,16.3,-171.7,997.5,-33.67,-22.06,5.53,30.8
52920,1.27,3.28,4.23,41.01,-93.1,-144.4,998.4,-39.64,-20.1,2.02,30.68
52940,0,0,4.73,22.62,-69.7,-147.8,1015.8,-52.4,-12.95,3.97,30.34
52960,1.79,0.88,3.64,17.79,-172.5,-29.5,966.3,-56.17,0.66,3.42,30.8
52980,2.55,0,2.23,8.45,-113.8,23.5,935.0,-58.02,-2.69,4.83,30.66
53000,0,0,0,3.02,-81.1,-76.7,937.3,-63.21,-9.23,2.42,30.06
53020,5.66,0,0.56,0,-201.9,-21.6,1007.4,-58.0,3.76,-1.32,29.87
53040,0,0,0,0,-34.1,120.6,982.1,-55.73,5.7,-4.79,29.72
53060,0,3.74,0,4.53,-14.2,28.8,1014.7,-46.33,16.56,-3.95,29.28
53080,0.11,0.73,3.93,2.28,-52.1,56.0,994.4,-36.48,20.78,-1.69,28.87
53100,4.86,1.1,3.49,3.62,-9.0,89.4,997.7,-25.72,16.37,-2.53,28.59
53120,0,5.48,1.53,0,-21.7,144.0,1012.3,-10.89,20.72,-6.52,28.25
53140,0,0,0,0,34.0,169.6,1012.4,-0.92,22.35,2.19,28.19
53160,67.92,32.81,7.83,2.32,82.1,159.8,962.9,11.6,21.75,2.08,28.22
53180,60.64,40.96,11.08,0,25.6,142.7,944.0,22.06,13.31,2.62,28.74
53200,34.62,54.33,23.58,0,36.2,80.4,820.4,33.01,6.98,3.53,28.87
53220,22.1,57.94,39.76,1.43,27.9,53.5,881.5,42.92,6.87,5.71,29.11
53240,10.82,56.61,51.94,2.74,1.9,141.9,843.6,46.91,9.31,2.44,29.77
53260,6.0,46.62,59.42,0,135.3,-7.0,818.5,57.53,0.94,1.29,29.81
53280,6.21,35.76,71.65,3.36,111.4,27.5,839.4,56.81,17.19,0.2,30.08
53300,2.75,28.48,78.42,4.54,160.6,-30.4,788.9,59.53,-6.71,0.26,30.49
53320,0,19.82,82.92,9.1,44.6,-82.8,819.8,52.06,-2.97,-6.7,30.61
53340,2.25,10.69,73.63,22.31,0.2,-113.7,856.5,52.72,-17.11,-3.32,30.49
53360,1.51,8.56,68.42,33.6,-2.1,-131.4,872.2,41.54,-12.75,-5.77,30.65
53380,0,0,58.79,45.29,24.7,-214.6,875.6,27.88,-21.68,-8.2,30.73
53400,2.48,1.31,36.68,54.31,-64.6,-83.9,935.7,19.62,-23.53,-5.38,30.64
53420,0.32,0,32.54,68.31,8.8,-154.7,1010.2,5.06,-20.75,-1.41,30.65
53440,0,6.99,17.52,59.61,-64.9,-124.8,949.8,-7.75,-26.51,3.38,30.97
53460,0,0,16.18,51.87,-62.3,-117.0,956.6,-19.02,-11.39,4.46,30.87
53480,2.0,0,5.18,44.22,-65.8,-112.3,991.8,-27.19,-14.5,6.7,30.87
53500,0.9,0.9,3.28,28.74,-30.5,-107.0,1004.6,-47.01,-9.43,5.81,30.74
53520,0,5.46,1.81,15.82,-73.3,-87.5,1008.6,-49.28,-4.02,6.2,30.49
53540,0,3.28,0.73,12.31,-20.9,-40.6,992.2,-54.09,-12.48,4.17,30.16
53560,0.29,1.91,0,6.5,-5.2,8.1,1013.7,-61.51,2.86,1.18,30.05
53580,1.86,0,3.29,2.53,-104.3,57.0,992.7,-59.4,-2.11,-5.61,29.83
53600,0,0.31,4.63,5.4,-102.2,54.0,1001.8,-55.91,8.27,-3.27,29.66
53620,0,5.0,1.16,2.35,-73.9,82.9,995.5,-49.64,18.1,-3.8,29.64
53640,0,0,1.88,2.01,-117.5,152.4,1014.3,-52.73,14.33,-4.52,29.01
53660,4.12,0,0.34,0,-20.5,143.6,972.7,-36.27,22.01,-3.46,29.02
53680,0,0,0,0,-87.2,173.2,1016.6,-22.98,8.87,-3.65,28.68
53700,2.81,0,1.87,2.38,-153.0,168.2,1007.8,-7.0,20.43,-4.79,28.25
53720,72.46,19.23,4.18,0,20.0,95.1,1009.2,5.26,18.18,-0.75,27.93
53740,66.85,37.62,11.07,0.3,98.8,114.5,957.1,16.45,12.99,5.23,28.71
53760,49.29,48.66,20.94,0,36.6,209.0,881.9,31.16,24.7,4.48,28.96
53780,28.79,53.21,28.35,2.9,67.5,70.3,886.9,37.85,20.17,7.19,29.08
53800,17.93,53.48,43.9,0,19.1,65.5,818.2,48.37,8.07,-0.86,29.25
53820,3.92,57.25,53.81,0,169.4,-19.8,796.5,52.08,12.38,6.33,29.47
53840,4.5,42.28,66.72,0,126.9,-1.7,830.2,60.14,0.42,2.08,29.82
53860,3.2,33.87,77.43,0.16,119.5,-34.0,837.8,61.28,-6.1,-1.87,30.18
53880,0,24.0,85.24,13.22,14.8,-108.8,792.6,58.97,-8.22,-2.5,30.3
53900,0,15.29,76.79,14.17,68.3,-78.0,838.3,52.56,-5.96,-7.43,30.59
53920,2.29,9.99,72.11,30.62,121.9,-139.3,890.3,46.17,-6.09,-1.5,31.03
53940,0,1.31,60.36,39.29,50.6,-55.2,890.2,34.64,-21.39,-8.38,30.77
53960,0,3.35,49.05,57.91,32.6,-195.3,889.4,18.01,-19.04,-3.86,30.89
53980,1.82,4.38,41.76,54.38,8.8,-163.2,916.7,13.03,-9.13,-3.38,30.94
54000,0,4.29,20.76,65.79,-6.8,-206.8,1049.2,1.66,-17.79,-1.55,30.74
54020,0,0.93,13.83,57.74,-30.8,-237.3,1022.5,-15.94,-26.09,3.04,30.95
54040,0.06,3.6,5.62,50.29,-82.4,-215.8,981.2,-26.97,-13.68,4.21,31.14
54060,1.67,0,8.15,40.84,-79.7,-127.7,959.1,-33.49,-18.11,4.87,30.79
54080,0,2.7,5.95,26.76,-81.1,-159.6,1017.6,-45.14,-14.15,4.74,30.76
54100,0,2.7,4.06,17.08,-13.9,-37.3,1042.8,-54.8,-3.78,0.32,30.64
54120,1.01,0,0,8.09,-173.6,-98.4,978.7,-56.91,-3.28,4.7,30.32
54140,0,4.95,6.34,7.48,-39.9,15.3,993.4,-59.98,-9.19,-0.92,30.04
54160,0,0.07,0.91,0,-65.1,42.6,971.4,-59.6,6.89,1.67,29.99
54180,0,1.82,1.22,0.54,-65.9,56.4,956.3,-52.93,15.6,-5.28,29.67
54200,1.5,1.8,1.39,2.55,-70.9,111.1,1064.4,-52.38,17.71,-6.66,29.25
54220,0,0,0,0,-83.4,221.9,1008.8,-41.32,12.52,-3.13,29.05
54240,0,3.53,3.08,2.0,-47.8,147.2,965.7,-30.93,11.15,-2.48,28.53
54260,1.52,0,3.62,0,-58.2,164.2,1017.4,-17.25,21.21,-1.45,28.62
54280,0.81,3.21,0,2.95,90.8,186.0,1026.5,-8.45,23.88,0.55,27.91
54300,71.99,30.63,5.36,0.36,-37.0,138.6,937.9,11.24,26.95,3.08,28.41
54320,56.08,37.31,15.84,4.41,-43.1,130.4,999.4,23.14,19.41,3.92,28.59
54340,40.0,49.58,20.43,0.93,27.1,96.5,891.0,32.84,19.89,4.21,28.87
54360,27.78,57.38,35.67,0.32,129.9,82.9,832.9,46.04,12.58,3.54,29.32
54380,7.67,56.0,47.28,10.05,122.6,162.8,803.4,53.95,20.96,-0.26,29.54
54400,3.24,46.38,62.15,2.79,60.0,-8.5,801.9,54.74,7.19,0.83,29.66
54420,1.03,38.78,73.01,12.06,86.6,-33.5,870.1,56.67,3.91,-1.55,29.96
54440,0,31.47,78.97,9.49,136.3,-45.4,799.5,60.35,-11.33,-1.14,30.16
54460,4.56,19.84,82.51,12.53,157.0,29.6,789.7,57.67,-13.78,-3.05,30.27
54480,0.55,10.13,79.43,25.13,29.1,-61.8,847.7,48.02,-16.53,-4.96,30.6
54500,0,4.5,70.89,30.98,136.0,-175.4,860.4,36.86,-19.62,-2.73,31.02
54520,5.18,3.6,56.19,39.58,-27.0,-140.0,874.0,34.61,-28.28,-5.89,30.71
54540,0,0,43.34,59.84,73.2,-39.7,930.9,19.48,-15.97,-0.31,30.78
54560,2.41,0,33.03,57.31,90.0,-141.6,965.8,5.36,-22.4,-0.39,31.22
54580,0.87,3.91,19.37,60.52,-30.9,-161.3,999.2,-6.57,-26.42,2.16,31.05
54600,1.04,0.09,8.18,54.65,-15.8,-216.7,1033.2,-23.06,-23.35,1.93,30.75
54620,1.66,3.6,7.8,46.88,-2.0,-155.6,999.8,-31.95,-10.3,2.33,31.48
54640,1.56,0,0,36.47,-25.7,-107.3,1021.1,-38.03,-18.0,5.4,31.1
54660,2.38,4.68,0,21.09,-163.7,-96.1,1017.6,-47.75,-6.2,3.63,30.52
54680,0,0,1.44,9.6,-149.8,-68.8,989.9,-54.12,-17.77,2.67,30.63
54700,1.21,0,0,5.46,-90.3,-54.4,996.5,-61.51,-11.32,2.18,30.48
54720,1.09,2.21,0,4.2,-90.8,-31.5,1034.7,-61.36,5.07,1.63,30.23
54740,0,0,0.44,1.75,-83.3,40.6,995.9,-52.95,-0.03,-1.79,29.96
54760,1.08,0,0.62,2.1,-134.5,154.8,1003.8,-53.61,11.96,-2.53,29.82
54780,0.68,1.92,0,0,-105.0,97.2,1032.4,-42.37,20.6,-4.82,28.82
54800,0,7.21,0.51,2.95,-34.9,100.7,1039.9,-30.94,19.17,-6.65,28.73
54820,0,0,0,0.96,-34.0,110.4,1040.3,-22.56,20.43,-4.17,28.27
54840,0,0,2.31,3.46,-50.1,179.1,1006.7,-11.18,24.28,-2.6,28.03
54860,76.73,25.88,4.92,1.47,75.5,134.3,976.1,3.72,15.23,2.39,27.84
54880,63.92,31.27,9.78,0,17.6,134.3,969.8,16.67,27.89,5.54,28.63
54900,52.76,43.79,17.58,3.75,-72.1,74.6,924.7,25.32,16.1,3.6,28.58
54920,38.9,53.52,26.83,2.31,27.7,168.4,855.0,36.77,11.9,2.45,29.32
54940,15.04,58.06,39.84,0.28,141.9,134.7,833.0,47.96,17.49,3.82,29.15
54960,4.7,53.57,58.63,0,115.1,84.9,799.1,52.19,2.72,2.86,29.66
54980,4.41,48.57,68.28,4.42,39.9,67.9,795.0,57.18,-5.12,0.6,30.28
55000,0,36.76,77.15,2.74,126.2,32.2,815.5,53.2,-4.63,2.5,29.92
55020,0,24.41,81.55,4.5,90.6,41.2,797.3,55.8,-4.29,-3.09,30.56
55040,0.42,16.2,78.65,16.66,-29.2,-68.5,821.6,54.94,-15.35,-3.41,30.52
55060,1.92,11.9,74.45,27.53,82.3,-93.5,826.3,44.25,-7.26,-2.29,31.08
55080,1.78,3.46,65.07,37.34,126.0,-57.9,858.4,34.1,-11.18,-4.08,30.54
55100,0,2.98,51.34,52.84,55.0,-88.7,889.5,30.64,-16.95,-3.93,30.83
55120,0,4.11,31.9,57.73,-92.6,-82.7,940.1,14.32,-15.33,-2.23,30.8
55140,2.85,6.22,25.86,65.92,24.5,-178.1,1000.6,2.18,-18.6,1.18,30.99
55160,0,0,17.36,56.93,-123.8,-190.0,977.2,-13.31,-18.81,1.04,31.59
55180,0,0.44,7.41,53.12,-3.7,-65.3,976.5,-28.34,-24.22,1.44,31.07
55200,0,0,1.76,39.13,-82.4,-93.8,981.1,-38.44,-11.8,5.66,30.85
55220,0,1.16,4.58,26.66,-135.5,-152.7,933.7,-46.49,-9.31,4.32,30.62
55240,0,0,4.35,17.62,-103.6,-94.1,996.2,-56.18,-4.79,6.46,31.04
55260,1.45,0,0,11.12,-115.9,59.9,1053.8,-56.53,-2.3,3.31,30.33
55280,0,0,1.57,5.58,-32.7,29.1,1005.3,-61.23,8.57,-2.74,30.27
55300,2.49,0,2.62,4.52,-39.9,16.3,1027.2,-62.05,1.67,-1.18,29.91
55320,0,7.62,0,0,-9.4,76.6,1010.1,-52.9,10.88,-3.35,29.45
55340,0.37,0.57,3.61,4.12,-93.1,120.4,998.8,-52.99,6.92,-6.88,29.21
55360,0,0,6.03,3.33,-74.3,79.6,944.6,-41.84,15.19,-4.91,28.74
55380,4.13,0.94,0,0,-14.6,123.9,1028.4,-30.81,13.49,-7.35,28.6
55400,0,2.16,0,0,47.4,201.6,999.0,-19.96,21.78,-2.13,28.46
55420,0,0,0.75,2.7,-16.8,209.0,983.1,-6.77,27.34,-2.54,28.04
55440,71.47,28.44,4.14,0.33,34.0,130.3,974.1,7.02,14.59,-0.31,28.02
55460,61.21,38.49,20.38,1.86,91.8,153.6,984.2,24.4,21.34,-0.86,28.62
55480,39.12,48.44,20.89,0,77.9,115.5,902.8,29.28,17.49,5.05,28.91
55500,24.56,54.05,34.41,0,21.3,140.8,850.7,42.87,13.11,3.98,29.05
55520,11.35,56.12,49.05,2.92,123.5,40.2,825.8,51.89,6.54,5.9,29.53
55540,4.36,52.83,56.71,0.31,37.1,36.8,777.8,60.39,11.45,-0.53,29.6
55560,0,42.74,69.5,3.83,103.3,-104.8,794.7,64.09,5.57,-2.92,29.54
55580,1.69,30.37,83.18,8.77,63.2,-11.7,766.9,55.11,1.8,0.45,30.32
55600,3.8,19.78,79.46,6.24,117.7,-0.8,811.7,60.08,-7.2,-2.98,30.01
55620,1.23,14.14,80.38,24.36,44.2,-156.4,767.3,48.69,-15.2,-6.78,30.69
55640,0.84,6.59,68.65,28.58,44.4,-93.7,849.6,45.62,-11.05,-2.22,30.87
55660,0,2.91,61.17,44.79,2.0,-120.9,902.2,33.11,-14.92,-7.41,30.7
55680,0.38,0,41.97,52.9,41.0,-199.2,998.7,24.18,-14.06,-2.85,31.47
55700,0,6.91,30.37,61.73,61.8,-93.7,957.2,5.97,-22.83,-4.9,30.96
55720,0,3.46,20.07,65.93,42.7,-87.9,1054.9,-7.15,-18.9,1.53,30.94
55740,0,3.49,9.29,61.38,-59.4,-139.9,993.1,-16.44,-10.6,-0.25,31.04
55760,0,4.54,10.23,49.29,-27.1,-131.6,1041.9,-33.4,-13.3,0.8,30.86
55780,3.02,0,7.65,37.43,-8.1,-112.1,966.1,-41.19,-15.33,4.2,30.88
55800,0.37,0,0,23.9,-80.5,-189.7,976.5,-54.29,-14.96,7.94,30.41
55820,0,6.5,2.5,18.47,-71.1,-12.2,973.7,-53.97,-7.49,3.09,30.63
55840,0,0,7.35,10.42,-137.2,74.4,916.0,-58.61,-4.8,0.85,30.39
55860,3.72,0,0,3.92,-125.1,-2.4,996.8,-60.66,-6.42,-0.92,29.93
55880,2.08,4.4,0,0,-82.4,-25.2,1025.5,-61.95,8.4,-7.53,29.66
55900,2.56,0,0,0,-122.2,105.4,1019.3,-57.32,8.36,-0.13,29.73
55920,0,7.16,0,1.2,-107.5,126.4,1018.0,-48.02,14.89,-5.45,29.0
55940,0,0.64,0,0,-4.1,151.4,998.8,-34.38,13.28,-4.57,28.67
55960,0,2.33,0,0.01,-47.4,55.8,1026.0,-27.02,27.5,-3.85,28.85
55980,0,0,0,0.7,-36.4,242.4,936.8,-13.61,22.84,-5.02,28.3
56000,74.52,20.33,7.12,4.42,-36.5,165.7,1026.6,-1.4,20.46,-2.35,27.69
56020,71.45,34.52,8.98,0,-23.4,124.3,945.2,8.46,11.28,-1.59,28.28
56040,52.39,41.01,21.57,0,100.8,107.9,886.4,20.69,19.46,2.48,28.68
56060,30.12,53.8,30.04,0,51.3,5.7,924.1,37.05,8.13,4.05,29.05
56080,22.03,51.48,37.85,1.71,75.4,92.7,844.9,44.26,18.09,4.64,28.83
56100,7.44,51.3,53.37,0,177.2,116.7,828.9,55.53,8.3,1.7,29.6
56120,1.17,49.61,59.35,0,59.9,30.4,818.0,58.46,9.8,2.4,29.78
56140,1.5,33.16,81.31,6.37,66.0,-43.9,806.6,53.89,2.29,-0.28,30.11
56160,0,24.11,85.64,8.71,99.4,58.8,794.1,53.63,-9.28,-2.5,30.47
56180,0,19.12,83.24,19.3,30.3,-80.5,832.7,62.63,-13.11,-3.25,30.41
56200,0.61,15.36,75.83,21.85,-13.4,-27.1,799.1,49.93,-8.2,-5.65,30.72
56220,0,8.19,67.5,40.27,129.3,-102.2,853.5,39.03,-11.86,-1.57,30.62
56240,0,2.77,52.62,51.56,25.5,-100.5,948.8,32.43,-13.45,-3.96,30.67
56260,0,0.85,41.17,54.8,66.0,-187.1,952.0,12.28,-20.86,-3.23,30.84
56280,0,0,25.79,66.72,2.7,-179.7,994.8,3.54,-9.03,1.8,31.24
56300,0.43,0,15.16,58.84,72.6,-156.4,956.9,-9.88,-26.06,-1.04,30.95
56320,0,1.1,8.88,57.21,-72.8,-167.9,1054.3,-24.29,-14.34,4.2,30.6
56340,0,1.66,4.48,39.89,-128.1,-93.7,997.3,-32.24,-20.04,6.9,31.1
56360,0,0,3.78,28.37,-122.3,-28.0,1013.0,-38.21,-6.96,8.23,31.05
56380,2.52,0,0,17.18,-13.5,-96.4,954.4,-48.98,-16.19,2.58,30.81
56400,0,0,0,7.27,-154.2,-159.1,1040.1,-58.95,-13.11,0.15,30.42
56420,5.97,0,1.71,6.32,-49.3,60.0,1038.5,-57.3,-1.45,-1.98,30.5
56440,0,0,0,4.87,-97.9,15.4,972.6,-59.62,0.73,-0.26,29.99
56460,0.05,3.13,2.38,1.14,-137.9,73.8,954.3,-58.51,4.85,-1.47,29.83
56480,0,0,0,3.77,-94.4,78.1,989.3,-49.88,12.12,-1.25,29.58
56500,0.08,0.67,0,0,-67.2,132.7,1030.0,-39.91,9.32,-4.18,29.19
